"","Alveolar.bipotent.progenitor","Alveolar.macrophage.Ear2.high","Alveolar.macrophage.Pclaf.high","AT1.cell","AT2.cell","B.cell","Basophil","Ciliated.cell","Clara.cell","Dendritic.cell.Gngt2.high","Dendritic.cell.H2.M2.high","Dendritic.cell.Mgl2.high","Dendritic.cell.Tubb5.high","Dendritic.cell.Naaa.high","Endothelial.cell.Kdr.high","Endothelial.cell.Tmem100.high","Endothelial.cell.Vwf.high","Eosinophil","IgA.producing.B.cell","Interstitial.macrophage","Monocyte.progenitor","Neutrophil","NK.cell","Nuocyte","Plasmacytoid.dendritic.cell","Stromal.cell.Acta2.high","Stromal.cell.Dcn.high","Stromal.cell.Inmt.high","T.cell.Cd8b1.high"
"Cldn12",0.03125,0,0,0.030674847,0.018316832,0,0,0.027777778,0.018181818,0,0,0,0,0,0,0,0,0.003773585,0,0.004464286,0,0,0,0.006622517,0,0,0.016393443,0,0
"Cldn18",1.375,0.034068136,0,1.687116564,0.698514851,0.035816619,0.071428571,0.25,0.054545455,0.031055901,0.047619048,0.055900621,0.066666667,0.02688172,0.105769231,0.055944056,0.040540541,0.049056604,0.033333333,0.049107143,0,0.028571429,0.043636364,0.072847682,0.040677966,0.096774194,0.06010929,0.089820359,0.030434783
"Cldn22",0,0.002004008,0,0,0.00049505,0,0,0.009259259,0.03030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cldn23",0,0.004008016,0,0.012269939,0.002970297,0,0,0.018518519,0.006060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cldn3",1.84375,0.064128257,0.138888889,0.17791411,1.092574257,0.127507163,0.071428571,2.37962963,0.96969697,0.142857143,0.142857143,0.105590062,0.133333333,0.091397849,0.25,0.097902098,0.081081081,0.109433962,0.033333333,0.075892857,0,0.057142857,0.156363636,0.072847682,0.098305085,0.112903226,0.054644809,0.107784431,0.089130435
"Cldn4",0,0.002004008,0,0,0.003960396,0,0,0.027777778,0.036363636,0,0,0,0,0,0.009615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002173913
"Cldn5",0,0.046092184,0.027777778,0.067484663,0.03019802,0.025787966,0,0.037037037,0.042424242,0.055900621,0,0,0,0.016129032,3.240384615,2.006993007,1.094594595,0.026415094,0.066666667,0.03125,0.153846154,0,0.043636364,0.052980132,0.044067797,0.032258065,0.027322404,0.05988024,0.023913043
"Cldn6",0,0,0,0.006134969,0.00049505,0,0,0,0.006060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cldn7",0.375,0.01002004,0,0.220858896,0.214851485,0.011461318,0,0.87962963,0.36969697,0.02484472,0,0.00621118,0,0.048387097,0.076923077,0.020979021,0.027027027,0.01509434,0,0.022321429,0,0.014285714,0.014545455,0.013245033,0.006779661,0.016129032,0.016393443,0.005988024,0.008695652
"Cldnd1",0.09375,0.024048096,0.055555556,0.061349693,0.048514851,0.03008596,0,0.074074074,0.048484848,0.031055901,0,0.049689441,0.133333333,0.016129032,0.096153846,0.06993007,0.094594595,0.011320755,0.066666667,0.03125,0.076923077,0,0.018181818,0.066225166,0.037288136,0.096774194,0.081967213,0.077844311,0.019565217
"Clec10a",0,0.004008016,0.027777778,0,0.001980198,0,0,0.009259259,0.012121212,0.00621118,0,0.229813665,0.233333333,0.005376344,0,0,0,0.003773585,0,0.214285714,0.076923077,0,0,0,0.047457627,0,0,0.005988024,0
"Clec11a",0,0.002004008,0,0,0.002475248,0.005730659,0,0.009259259,0,0,0,0,0,0.005376344,0,0.006993007,0,0.00754717,0,0,0,0,0,0.006622517,0,0.016129032,0.360655738,0.239520958,0.002173913
"Clec12a",0,0.03006012,0.111111111,0,0.004950495,0.017191977,0,0.037037037,0.024242424,0.074534161,0.047619048,0.136645963,0.2,0.215053763,0,0,0,0.026415094,0,0.169642857,0.769230769,0.2,0,0,0.149152542,0,0.005464481,0.017964072,0.004347826
"Clec12b",0,0,0,0,0,0.001432665,0,0,0,0,0,0,0,0,0,0.006993007,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clec14a",0,0.008016032,0.027777778,0.006134969,0.003960396,0.004297994,0,0,0.024242424,0.00621118,0,0.01242236,0,0,0.413461538,0.706293706,0.878378378,0.00754717,0,0.004464286,0,0,0.003636364,0.013245033,0.006779661,0.032258065,0.016393443,0.017964072,0.013043478
"Clec16a",0,0.032064128,0.055555556,0,0.005940594,0,0,0.009259259,0.006060606,0,0,0.00621118,0,0,0,0.006993007,0,0.003773585,0.033333333,0,0,0,0,0.006622517,0.003389831,0,0.016393443,0,0.002173913
"Clec1a",0,0.014028056,0,0,0.005940594,0.004297994,0,0,0,0,0.047619048,0.00621118,0.033333333,0.005376344,0.355769231,0.223776224,0.054054054,0,0,0.022321429,0,0,0,0,0.003389831,0,0,0.017964072,0.004347826
"Clec1b",0,0.028056112,0,0.006134969,0.006930693,0.001432665,0,0.009259259,0,0.01242236,0,0.00621118,0,0.005376344,0,0.020979021,0,0.003773585,0,0.008928571,0,0,0.003636364,0.006622517,0.003389831,0.016129032,0,0.005988024,0.004347826
"Clec2d",0.0625,0.134268537,0.138888889,0.042944785,0.015841584,0.094555874,0.142857143,0.037037037,0.048484848,0.124223602,0.380952381,0.118012422,0.066666667,0.107526882,0.326923077,0.377622378,0.243243243,0.064150943,0.133333333,0.169642857,0.076923077,0.028571429,0.116363636,0.145695364,0.111864407,0.064516129,0.120218579,0.071856287,0.095652174
"Clec2g",0,0,0,0,0,0.001432665,0,0,0,0.00621118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clec2i",0,0,0,0,0,0.038681948,0.071428571,0,0.012121212,0.031055901,0.047619048,0.02484472,0,0.005376344,0.019230769,0,0,0.011320755,0,0.008928571,0,0,0.018181818,0.006622517,0.037288136,0,0,0,0.02173913
"Clec3b",0,0.008016032,0.027777778,0.012269939,0.015346535,0.010028653,0,0.009259259,0.006060606,0.01863354,0,0.01242236,0,0.016129032,0.009615385,0,0.040540541,0.00754717,0,0,0,0.014285714,0.021818182,0.006622517,0.003389831,0,3.153005464,0.688622754,0.010869565
"Clec4a1",0.03125,0.008016032,0.055555556,0.006134969,0.008415842,0.011461318,0,0,0.006060606,0.434782609,0,0.031055901,0.033333333,0.010752688,0.019230769,0,0.013513514,0.00754717,0,0.174107143,0,0,0.007272727,0.006622517,0.213559322,0,0.005464481,0,0.015217391
"Clec4a2",0,0.152304609,0.194444444,0.006134969,0.004950495,0.005730659,0,0.027777778,0.006060606,0.01863354,0.095238095,0.124223602,0.366666667,0.016129032,0.019230769,0,0,0.049056604,0,0.245535714,0.538461538,0.328571429,0.014545455,0.006622517,0.2,0,0.005464481,0.005988024,0.002173913
"Clec4a3",0.03125,0.216432866,0.194444444,0,0.006435644,0.020057307,0,0.027777778,0.012121212,0.527950311,0,0.043478261,0.033333333,0,0.009615385,0.006993007,0.027027027,0.026415094,0,0.334821429,0,0.042857143,0.032727273,0.013245033,0.396610169,0.032258065,0,0.017964072,0.008695652
"Clec4b1",0,0.092184369,0.111111111,0,0.000990099,0.004297994,0.071428571,0,0,0.01863354,0,0.385093168,0.866666667,0.010752688,0.009615385,0,0.013513514,0.00754717,0,0.089285714,0.153846154,0,0,0,0.040677966,0.016129032,0.005464481,0,0.002173913
"Clec4d",0.125,0.108216433,0.083333333,0.024539877,0.038118812,0.050143266,0,0.046296296,0.066666667,0.062111801,0,0.02484472,0,0.043010753,0.096153846,0.034965035,0.108108108,2.18490566,0.066666667,0.111607143,0.153846154,0.971428571,0.061818182,0.066225166,0.142372881,0.064516129,0.021857923,0.035928144,0.036956522
"Clec4e",0,0.154308617,0.138888889,0.024539877,0.016831683,0.02722063,0.071428571,0.037037037,0.024242424,0.248447205,0.095238095,0.031055901,0.066666667,0.032258065,0.028846154,0.020979021,0.040540541,1.022641509,0.033333333,0.0625,0.384615385,0.814285714,0.065454545,0.026490066,0.155932203,0.080645161,0.010928962,0.02994012,0.026086957
"Clec4g",0,0,0,0,0,0,0,0,0,0,0,0.02484472,0,0,0.009615385,0,0,0,0,0,0,0,0,0,0.003389831,0,0,0,0
"Clec4n",0.03125,0.723446894,0.5,0.012269939,0.011881188,0.021489971,0,0,0.024242424,0.080745342,0.047619048,0.099378882,0.033333333,0.005376344,0,0.013986014,0.027027027,0.20754717,0,0.138392857,0.076923077,0,0.010909091,0.026490066,0.027118644,0,0.005464481,0.017964072,0.015217391
"Clec5a",0,0.032064128,0.055555556,0,0.000990099,0.001432665,0,0,0,0,0,0.01863354,0,0.032258065,0,0,0,0.00754717,0,0.026785714,0.076923077,0.1,0,0,0.006779661,0,0,0,0.004347826
"Clec7a",0.03125,0.795591182,0.75,0.030674847,0.023267327,0.028653295,0.142857143,0.037037037,0.042424242,0.180124224,0.19047619,0.267080745,0.166666667,0.032258065,0.009615385,0.034965035,0.027027027,0.237735849,0.066666667,0.111607143,0.230769231,0.042857143,0.054545455,0.013245033,0.254237288,0.048387097,0.021857923,0.011976048,0.017391304
"Clec9a",0,0.002004008,0,0,0.00049505,0,0,0,0.006060606,0,0,0,0,0.134408602,0,0,0,0,0,0,0,0,0,0,0.006779661,0,0,0,0
"Clic1",0.65625,0.621242485,0.916666667,0.190184049,0.423762376,0.489971347,0.571428571,1.046296296,0.521212121,0.627329193,0.904761905,1.074534161,2.7,1.301075269,0.423076923,0.636363636,0.756756757,0.39245283,0.466666667,0.727678571,1.307692308,0.442857143,0.712727273,0.701986755,0.806779661,0.370967742,0.601092896,0.395209581,0.306521739
"Clic3",0.6875,0.044088176,0.027777778,1.803680982,0.368811881,0.061604585,0.071428571,0.435185185,0.290909091,0.055900621,0,0.031055901,0.033333333,0.053763441,0.086538462,0.062937063,0.040540541,0.049056604,0.166666667,0.071428571,0.076923077,0,0.083636364,0.079470199,0.040677966,0.048387097,0.076502732,0.089820359,0.063043478
"Clic4",0.0625,0.164328657,0.333333333,0.024539877,0.106930693,0.025787966,0,0.12962963,0.054545455,0.049689441,0.476190476,0.149068323,0.133333333,0.112903226,0.567307692,0.328671329,0.486486486,0.00754717,0.233333333,0.107142857,0,0.028571429,0.014545455,0.039735099,0.020338983,0.209677419,0.295081967,0.377245509,0.015217391
"Clic5",0.09375,0.02004008,0.027777778,1.098159509,0.036138614,0.007163324,0.071428571,0.083333333,0.054545455,0.00621118,0.047619048,0,0,0.010752688,0.317307692,0.202797203,0.054054054,0.00754717,0,0.004464286,0,0.028571429,0.014545455,0.006622517,0.006779661,0,0.005464481,0,0.008695652
"Clic6",0.03125,0,0,0.006134969,0.021287129,0.00286533,0,0.342592593,0.072727273,0.00621118,0,0,0,0.005376344,0,0,0,0,0,0.004464286,0,0,0,0,0.003389831,0,0.005464481,0.005988024,0
"Clint1",0,0.028056112,0.083333333,0.055214724,0.045049505,0.021489971,0,0.064814815,0.048484848,0.02484472,0.047619048,0.031055901,0.033333333,0.02688172,0.009615385,0.013986014,0.040540541,0.026415094,0.1,0.026785714,0.153846154,0.071428571,0.010909091,0.079470199,0.037288136,0.032258065,0.049180328,0.017964072,0.034782609
"Clip1",0.0625,0.014028056,0.055555556,0.09202454,0.033168317,0.00286533,0.071428571,0.092592593,0.042424242,0.031055901,0,0.01863354,0.033333333,0.005376344,0.057692308,0.013986014,0.054054054,0.022641509,0,0.013392857,0.076923077,0,0.007272727,0.026490066,0.020338983,0.064516129,0.049180328,0.02994012,0.013043478
"Clip2",0,0.016032064,0,0,0.001485149,0.001432665,0,0.009259259,0,0.00621118,0,0,0,0.010752688,0,0,0,0,0,0.017857143,0,0,0,0,0,0,0.016393443,0.02994012,0
"Clip3",0,0.004008016,0,0,0.000990099,0.001432665,0,0.009259259,0,0,0,0,0,0,0.009615385,0.006993007,0,0,0,0.004464286,0,0,0.003636364,0,0.003389831,0.048387097,0.081967213,0.017964072,0.002173913
"Clip4",0.15625,0.014028056,0,0.09202454,0.135148515,0.012893983,0,0.12962963,0.084848485,0.00621118,0,0.00621118,0,0.010752688,0.019230769,0.006993007,0,0.01509434,0.033333333,0.004464286,0,0,0.010909091,0,0.013559322,0.016129032,0,0.017964072,0.010869565
"Clk1",0.375,0.21242485,0.166666667,0.134969325,0.205940594,0.263610315,0.357142857,0.138888889,0.193939394,0.248447205,0.285714286,0.260869565,0.333333333,0.247311828,0.192307692,0.293706294,0.297297297,0.177358491,0.4,0.232142857,0.307692308,0.228571429,0.196363636,0.304635762,0.179661017,0.161290323,0.306010929,0.215568862,0.265217391
"Clk3",0.03125,0.072144289,0.083333333,0.042944785,0.038613861,0.051575931,0,0.111111111,0.066666667,0.086956522,0,0.074534161,0.1,0.037634409,0.057692308,0.048951049,0.108108108,0.041509434,0.066666667,0.035714286,0,0.028571429,0.058181818,0.046357616,0.050847458,0.080645161,0.049180328,0.02994012,0.030434783
"Clk4",0.1875,0.114228457,0.083333333,0.09202454,0.098514851,0.113180516,0,0.074074074,0.121212121,0.118012422,0,0.111801242,0.1,0.059139785,0.028846154,0.062937063,0.013513514,0.083018868,0.1,0.084821429,0.230769231,0.057142857,0.090909091,0.072847682,0.145762712,0.048387097,0.114754098,0.089820359,0.054347826
"Clmn",0.0625,0.04008016,0.111111111,0.006134969,0.031683168,0.001432665,0,0.037037037,0.012121212,0,0,0.00621118,0,0.005376344,0.009615385,0.006993007,0.027027027,0,0,0.004464286,0,0,0.010909091,0,0.003389831,0,0.021857923,0.023952096,0.004347826
"Clmp",0,0.036072144,0.055555556,0.006134969,0.002475248,0.001432665,0,0,0,0,0,0.00621118,0.066666667,0,0.009615385,0,0,0.011320755,0,0.049107143,0,0,0.003636364,0,0,0.016129032,0.087431694,0.023952096,0.004347826
"Cln3",0.03125,0.084168337,0.083333333,0.012269939,0.01980198,0.011461318,0,0.055555556,0.036363636,0.055900621,0.047619048,0.02484472,0,0.059139785,0.009615385,0.020979021,0.040540541,0.041509434,0.033333333,0.049107143,0,0.028571429,0.032727273,0.039735099,0.06779661,0.016129032,0.027322404,0.035928144,0.008695652
"Cln5",0.09375,0.080160321,0.083333333,0.098159509,0.075742574,0.020057307,0,0.055555556,0.060606061,0.037267081,0.047619048,0.00621118,0.066666667,0.037634409,0.019230769,0.041958042,0.040540541,0.022641509,0.033333333,0.049107143,0.076923077,0,0.032727273,0.033112583,0.044067797,0.080645161,0.049180328,0.065868263,0.008695652
"Cln6",0,0.01002004,0.055555556,0.042944785,0.044059406,0.008595989,0,0.018518519,0.054545455,0.00621118,0,0.01863354,0.033333333,0.005376344,0.038461538,0.020979021,0,0.011320755,0,0.013392857,0,0,0.010909091,0.006622517,0,0.016129032,0.010928962,0.023952096,0.010869565
"Cln8",0,0.026052104,0.027777778,0.018404908,0.004455446,0.001432665,0,0.018518519,0.006060606,0.037267081,0,0.01242236,0,0.021505376,0,0,0,0,0,0.049107143,0,0,0.007272727,0,0.037288136,0.016129032,0.010928962,0.035928144,0.002173913
"Clnk",0,0,0,0,0,0.001432665,0,0,0,0.00621118,0,0,0,0.016129032,0,0,0,0,0,0.004464286,0,0,0.010909091,0,0.003389831,0,0,0,0.002173913
"Clns1a",0,0.0501002,0.083333333,0.049079755,0.046039604,0.042979943,0,0.083333333,0.042424242,0.01242236,0,0.037267081,0.066666667,0.069892473,0.057692308,0.055944056,0.040540541,0.011320755,0.033333333,0.040178571,0.153846154,0,0.061818182,0.039735099,0.044067797,0.048387097,0.06010929,0.083832335,0.043478261
"Clock",0.03125,0.028056112,0.055555556,0.012269939,0.028217822,0.007163324,0.071428571,0.009259259,0.024242424,0.00621118,0.047619048,0.00621118,0,0.010752688,0,0.027972028,0.013513514,0,0,0.026785714,0,0.014285714,0.010909091,0.033112583,0.010169492,0,0.054644809,0.005988024,0.010869565
"Clp1",0,0.012024048,0.027777778,0.012269939,0.003960396,0.014326648,0,0.027777778,0.018181818,0.01242236,0.047619048,0,0,0.005376344,0,0.006993007,0.040540541,0.01509434,0,0.013392857,0.076923077,0.042857143,0.021818182,0.026490066,0.023728814,0,0,0.011976048,0.02173913
"Clpb",0.0625,0.024048096,0.027777778,0.055214724,0.02029703,0.012893983,0,0.018518519,0.03030303,0,0,0.01863354,0.066666667,0,0.009615385,0.006993007,0.027027027,0.00754717,0.1,0.008928571,0.076923077,0,0.007272727,0.013245033,0.003389831,0.032258065,0.016393443,0.011976048,0.008695652
"Clpp",0.125,0.036072144,0.055555556,0.085889571,0.074752475,0.048710602,0,0.138888889,0.048484848,0.02484472,0,0.037267081,0.066666667,0.037634409,0.057692308,0.062937063,0.054054054,0.01509434,0.033333333,0.0625,0,0,0.043636364,0.046357616,0.016949153,0.048387097,0.103825137,0.065868263,0.036956522
"Clptm1",0.15625,0.076152305,0.111111111,0.18404908,0.094554455,0.045845272,0,0.111111111,0.103030303,0.080745342,0.19047619,0.055900621,0.133333333,0.086021505,0.144230769,0.125874126,0.121621622,0.026415094,0.066666667,0.102678571,0.153846154,0.057142857,0.076363636,0.046357616,0.054237288,0.064516129,0.103825137,0.137724551,0.045652174
"Clptm1l",0.09375,0.062124248,0,0.09202454,0.075742574,0.028653295,0,0.092592593,0.066666667,0.031055901,0.142857143,0.037267081,0.1,0.048387097,0.048076923,0.027972028,0.040540541,0.033962264,0.533333333,0.053571429,0.153846154,0.114285714,0.061818182,0.033112583,0.06440678,0.048387097,0.12568306,0.137724551,0.023913043
"Clpx",0,0.026052104,0.027777778,0.012269939,0.045049505,0.017191977,0.071428571,0.046296296,0.042424242,0.02484472,0.047619048,0.00621118,0.066666667,0.02688172,0.038461538,0.034965035,0.027027027,0.003773585,0.066666667,0.03125,0,0.028571429,0.043636364,0.033112583,0.013559322,0.032258065,0.027322404,0.041916168,0.010869565
"Clspn",0,0.002004008,0.027777778,0,0.00049505,0,0,0,0,0,0,0,0.033333333,0,0,0,0.027027027,0,0,0.004464286,0,0,0,0,0,0,0,0.005988024,0
"Clstn1",0.03125,0.01002004,0.027777778,0.214723926,0.100990099,0.010028653,0,0.166666667,0.078787879,0.00621118,0,0.01863354,0,0.005376344,0.25,0.111888112,0.054054054,0.026415094,0,0.022321429,0,0.014285714,0.014545455,0.026490066,0.003389831,0.032258065,0.081967213,0.053892216,0.023913043
"Clstn2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016129032,0,0,0
"Clstn3",0,0.002004008,0,0,0.001980198,0,0,0.009259259,0.012121212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clta",0.46875,0.591182365,0.944444444,0.18404908,0.25990099,0.189111748,0.071428571,0.324074074,0.2,0.291925466,0.428571429,0.354037267,0.6,0.478494624,0.173076923,0.216783217,0.189189189,0.150943396,0.166666667,0.620535714,0.615384615,0.157142857,0.185454545,0.178807947,0.406779661,0.209677419,0.349726776,0.22754491,0.143478261
"Cltb",0.125,0.078156313,0.194444444,0.104294479,0.119306931,0.017191977,0,0.12962963,0.218181818,0.037267081,0.047619048,0.043478261,0.1,0.059139785,0.057692308,0.090909091,0.324324324,0.018867925,0.033333333,0.075892857,0.153846154,0.042857143,0.043636364,0.039735099,0.023728814,0.129032258,0.218579235,0.101796407,0.034782609
"Cltc",0.21875,0.156312625,0.083333333,0.141104294,0.134158416,0.055873926,0,0.12037037,0.145454545,0.043478261,0.047619048,0.068322981,0.1,0.059139785,0.096153846,0.153846154,0.135135135,0.090566038,0.066666667,0.191964286,0.153846154,0.042857143,0.04,0.092715232,0.061016949,0.064516129,0.202185792,0.125748503,0.034782609
"Clu",2.1875,0.054108216,0.027777778,0.251533742,0.459405941,0.074498567,0.071428571,0.527777778,0.660606061,0.074534161,0.238095238,0.043478261,0.066666667,0.053763441,0.711538462,0.230769231,0.635135135,0.090566038,0.133333333,0.053571429,0,0,0.112727273,0.052980132,0.054237288,0.274193548,0.25136612,0.137724551,0.052173913
"Cluap1",0.03125,0.016032064,0,0.018404908,0.015346535,0.001432665,0,0.101851852,0.006060606,0.00621118,0.047619048,0.01242236,0.033333333,0.010752688,0.009615385,0.048951049,0,0.011320755,0.033333333,0.017857143,0,0,0.003636364,0.013245033,0.006779661,0,0.016393443,0.017964072,0.006521739
"Cluh",0.03125,0.072144289,0.055555556,0.018404908,0.031683168,0.00286533,0.071428571,0.018518519,0.036363636,0.00621118,0,0.01242236,0,0.005376344,0.009615385,0.020979021,0,0.00754717,0,0.013392857,0.076923077,0.028571429,0.018181818,0.026490066,0.020338983,0.016129032,0.032786885,0.005988024,0.008695652
"Clybl",0,0.014028056,0,0.012269939,0.010891089,0.005730659,0,0.009259259,0.018181818,0,0,0.01242236,0,0.005376344,0,0.006993007,0,0.003773585,0,0.008928571,0,0,0.003636364,0.006622517,0.003389831,0,0.016393443,0.035928144,0.008695652
"Cma1",0,0.008016032,0,0,0.003960396,0.014326648,0,0.018518519,0.006060606,0.01863354,0,0,0,0.021505376,0.009615385,0.013986014,0.027027027,0.018867925,0,0,0,0.014285714,0.294545455,0.006622517,0.006779661,0,0.005464481,0.005988024,0.008695652
"Cmah",0,0.004008016,0,0.006134969,0.007425743,0.074498567,0,0,0.006060606,0.00621118,0.047619048,0.00621118,0,0.005376344,0.019230769,0,0.013513514,0,0.233333333,0.058035714,0,0.042857143,0.010909091,0,0.010169492,0,0.049180328,0,0.069565217
"Cmas",0,0.04008016,0,0.024539877,0.014851485,0.007163324,0,0.055555556,0.036363636,0.01242236,0,0.00621118,0.066666667,0.021505376,0,0.006993007,0,0,0.033333333,0.013392857,0,0,0.010909091,0.026490066,0.023728814,0,0.049180328,0.02994012,0.02173913
"Cmbl",0,0.012024048,0.027777778,0,0.001980198,0,0,0.259259259,0.006060606,0.00621118,0,0,0,0,0.009615385,0.006993007,0.054054054,0,0,0.004464286,0,0,0.003636364,0,0,0,0.005464481,0.023952096,0
"Cmc1",0.0625,0.078156313,0.055555556,0.042944785,0.051980198,0.022922636,0,0.083333333,0.054545455,0.02484472,0,0.062111801,0.1,0.069892473,0.019230769,0.013986014,0.054054054,0,0.066666667,0.071428571,0.153846154,0.014285714,0.050909091,0.046357616,0.023728814,0.016129032,0.038251366,0.035928144,0.034782609
"Cmc2",0,0.052104208,0.305555556,0.042944785,0.026237624,0.017191977,0,0.018518519,0.024242424,0.01863354,0.333333333,0.031055901,0.066666667,0.02688172,0.019230769,0.013986014,0.054054054,0,0.033333333,0.013392857,0.153846154,0.042857143,0.021818182,0.059602649,0.020338983,0.064516129,0.016393443,0.035928144,0.030434783
"Cmc4",0.03125,0.01002004,0,0.012269939,0.007920792,0.00286533,0,0.027777778,0.024242424,0,0,0.00621118,0,0.016129032,0.038461538,0.020979021,0.027027027,0,0,0.004464286,0,0,0.003636364,0.006622517,0.013559322,0,0.016393443,0.035928144,0.002173913
"Cmip",0.03125,0.038076152,0.055555556,0.018404908,0.018811881,0.011461318,0,0.027777778,0.006060606,0.062111801,0.047619048,0.055900621,0.033333333,0.016129032,0.009615385,0.027972028,0.121621622,0.033962264,0,0.017857143,0,0.071428571,0.025454545,0.013245033,0.030508475,0.016129032,0.032786885,0.035928144,0.010869565
"Cmklr1",0.03125,0.002004008,0,0,0.003465347,0.00286533,0,0,0,0,0,0.00621118,0,0,0,0.006993007,0.094594595,0.003773585,0,0.075892857,0,0,0.021818182,0,0.003389831,0,0.087431694,0.149700599,0
"Cmpk1",0.09375,0.164328657,0.166666667,0.067484663,0.074257426,0.038681948,0.071428571,0.064814815,0.084848485,0.049689441,0.238095238,0.080745342,0.066666667,0.059139785,0.028846154,0.055944056,0.081081081,0.026415094,0.233333333,0.084821429,0.153846154,0.028571429,0.043636364,0.059602649,0.115254237,0.048387097,0.092896175,0.071856287,0.026086957
